VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
2,01/01/2020 12:58:08 AM,01/01/2020 01:07:12 AM,1,2.22,1,N,79,229,1,9,0.5,0.5,3.2,0,0.3,16,2.5
2,01/01/2020 12:46:03 AM,01/01/2020 12:53:25 AM,1,1.59,1,N,74,42,1,7.5,0.5,0.5,2.2,0,0.3,11,0
2,01/01/2020 12:13:52 AM,01/01/2020 12:44:18 AM,1,4.99,1,N,113,238,1,21.5,0.5,0.5,7.59,0,0.3,32.89,2.5
2,01/01/2020 12:47:54 AM,01/01/2020 12:53:21 AM,1,0.92,1,N,239,151,2,6,0.5,0.5,0,0,0.3,9.8,2.5
2,01/01/2020 12:57:47 AM,01/01/2020 01:02:12 AM,1,0.57,1,N,238,238,1,5,0.5,0.5,2.2,0,0.3,11,2.5
1,01/01/2020 12:35:44 AM,01/01/2020 12:52:41 AM,1,1.9,1,N,237,262,2,12.5,3,0.5,0,0,0.3,16.3,2.5
1,01/01/2020 12:56:42 AM,01/01/2020 01:03:56 AM,1,1.1,1,N,236,43,1,7,3,0.5,2.16,0,0.3,12.96,2.5
2,01/01/2020 12:33:42 AM,01/01/2020 12:38:58 AM,1,0.41,1,N,45,148,1,5,0.5,0.5,1.76,0,0.3,10.56,2.5
2,01/01/2020 12:08:25 AM,01/01/2020 12:14:30 AM,2,1.22,1,N,238,142,2,6.5,0.5,0.5,0,0,0.3,10.3,2.5
2,01/01/2020 12:17:40 AM,01/01/2020 12:31:59 AM,3,1.97,1,N,142,246,1,10.5,0.5,0.5,4.29,0,0.3,18.59,2.5
2,01/01/2020 12:52:36 AM,01/01/2020 01:09:04 AM,2,3.86,1,N,142,74,1,15,0.5,0.5,6,0,0.3,24.8,2.5
1,01/01/2020 12:32:36 AM,01/01/2020 12:45:17 AM,1,3,1,N,232,87,2,12,3,0.5,0,0,0.3,15.8,2.5
1,01/01/2020 12:48:19 AM,01/01/2020 01:01:58 AM,1,5.8,1,N,87,141,1,18,3,0.5,4,0,0.3,25.8,2.5
2,01/01/2020 12:23:24 AM,01/01/2020 12:35:19 AM,2,1.78,1,N,4,170,1,9,0.5,0.5,2.56,0,0.3,15.36,2.5
2,01/01/2020 12:41:00 AM,01/01/2020 01:00:20 AM,2,2.01,1,N,234,161,2,13.5,0.5,0.5,0,0,0.3,17.3,2.5
1,01/01/2020 12:08:36 AM,01/01/2020 12:20:38 AM,1,3.5,1,N,162,226,2,12.5,3,0.5,0,0,0.3,16.3,2.5
1,01/01/2020 12:36:42 AM,01/01/2020 12:44:26 AM,2,1.2,1,N,162,107,2,7,3,0.5,0,0,0.3,10.8,2.5
1,01/01/2020 12:47:17 AM,01/01/2020 12:54:11 AM,2,0.9,1,N,107,79,1,6.5,3,0.5,2.55,0,0.3,12.85,2.5
1,01/01/2020 12:58:32 AM,01/01/2020 01:10:19 AM,1,1.6,1,N,79,211,1,9.5,3,0.5,2.65,0,0.3,15.95,2.5
1,01/01/2020 12:12:49 AM,01/01/2020 12:38:01 AM,1,5.1,1,N,164,41,1,20,3,0.5,1.19,0,0.3,24.99,2.5
1,01/01/2020 12:51:08 AM,01/01/2020 12:56:56 AM,2,0.9,1,N,237,237,2,6,3,0.5,0,0,0.3,9.8,2.5
2,01/01/2020 12:19:02 AM,01/01/2020 12:22:20 AM,2,0.46,1,N,143,239,1,4,0.5,0.5,1.56,0,0.3,9.36,2.5
2,01/01/2020 12:23:32 AM,01/01/2020 12:42:10 AM,2,4.24,1,N,239,137,1,15.5,0.5,0.5,3.86,0,0.3,23.16,2.5
2,01/01/2020 12:50:26 AM,01/01/2020 01:22:33 AM,2,11.35,1,N,79,149,1,34.5,0.5,0.5,0,0,0.3,38.3,2.5
1,01/01/2020 12:25:20 AM,01/01/2020 12:42:02 AM,4,1.7,1,N,107,161,1,11.5,3,0.5,3.05,0,0.3,18.35,2.5
1,01/01/2020 12:43:09 AM,01/01/2020 12:48:14 AM,4,0.4,1,N,161,162,1,5,3,0.5,2,0,0.3,10.8,2.5
1,01/01/2020 12:57:37 AM,01/01/2020 01:08:12 AM,2,2.3,1,N,161,236,1,10,3,0.5,2.76,0,0.3,16.56,2.5
1,01/01/2020 12:23:04 AM,01/01/2020 12:49:58 AM,2,4.4,1,Y,144,263,1,19,3,0.5,4.55,0,0.3,27.35,2.5
1,01/01/2020 12:54:48 AM,01/01/2020 01:34:20 AM,2,7.7,1,N,263,136,2,28.5,3,0.5,0,0,0.3,32.3,2.5
2,01/01/2020 12:11:33 AM,01/01/2020 12:37:59 AM,1,11.59,1,N,148,244,1,35,0.5,0.5,7.76,0,0.3,46.56,2.5
2,01/01/2020 12:50:31 AM,01/01/2020 01:05:48 AM,1,3.17,1,N,166,262,2,13.5,0.5,0.5,0,0,0.3,17.3,2.5
1,01/01/2020 12:13:29 AM,01/01/2020 12:23:53 AM,1,1.9,1,N,142,140,1,9.5,3,0.5,3.3,0,0.3,16.6,2.5
1,01/01/2020 12:25:38 AM,01/01/2020 12:29:31 AM,1,1.3,1,N,262,229,1,6,3,0.5,2.45,0,0.3,12.25,2.5
1,01/01/2020 12:30:59 AM,01/01/2020 12:37:39 AM,1,1.2,1,N,229,170,2,6.5,3,0.5,0,0,0.3,10.3,2.5
1,01/01/2020 12:46:46 AM,01/01/2020 01:40:47 AM,1,7,1,N,90,262,2,36,3,0.5,0,0,0.3,39.8,2.5
2,01/01/2020 12:00:54 AM,01/01/2020 12:22:39 AM,1,2.95,1,N,161,144,1,15.5,0.5,0.5,2.9,0,0.3,22.2,2.5
2,01/01/2020 12:23:56 AM,01/01/2020 12:33:11 AM,1,1.68,1,N,144,13,1,8,0.5,0.5,1.2,0,0.3,13,2.5
2,01/01/2020 12:34:30 AM,01/01/2020 12:45:17 AM,1,1.56,1,N,13,125,1,8.5,0.5,0.5,1,0,0.3,13.3,2.5
2,01/01/2020 12:48:17 AM,01/01/2020 12:55:15 AM,1,1.52,1,N,125,90,1,7.5,0.5,0.5,2.26,0,0.3,13.56,2.5
2,01/01/2020 12:57:34 AM,01/01/2020 01:24:07 AM,1,3.34,1,N,234,142,1,17.5,0.5,0.5,4.26,0,0.3,25.56,2.5
2,01/01/2020 12:07:25 AM,01/01/2020 12:20:41 AM,4,1.86,1,N,79,233,1,10.5,0.5,0.5,2.86,0,0.3,17.16,2.5
2,01/01/2020 12:42:22 AM,01/01/2020 12:47:29 AM,4,0.83,1,N,79,79,1,5.5,0.5,0.5,1.86,0,0.3,11.16,2.5
2,01/01/2020 12:48:43 AM,01/01/2020 01:09:02 AM,4,5.37,1,N,79,75,1,19,0.5,0.5,2,0,0.3,24.8,2.5
2,01/01/2020 12:10:07 AM,01/01/2020 12:38:35 AM,5,7.85,1,N,148,238,1,27,0.5,0.5,6.16,0,0.3,36.96,2.5
2,01/01/2020 12:39:42 AM,01/01/2020 12:50:46 AM,5,1.96,1,N,238,142,1,9.5,0.5,0.5,1,0,0.3,14.3,2.5
2,01/01/2020 12:33:21 AM,01/01/2020 12:53:32 AM,1,2.66,1,N,162,158,2,14,0.5,0.5,0,0,0.3,17.8,2.5
2,01/01/2020 12:54:48 AM,01/01/2020 01:13:17 AM,1,2.72,1,N,158,170,1,13.5,0.5,0.5,1.73,0,0.3,19.03,2.5
2,01/01/2020 12:44:48 AM,01/01/2020 01:26:59 AM,1,12.83,1,N,163,18,2,42.5,0.5,0.5,0,0,0.3,46.3,2.5
2,01/01/2020 12:21:01 AM,01/01/2020 12:43:47 AM,2,6.29,1,N,48,209,1,21,0.5,0.5,6.2,0,0.3,31,2.5
2,01/01/2020 12:48:09 AM,01/01/2020 12:55:32 AM,2,1.27,1,N,87,232,1,7,0.5,0.5,2.7,0,0.3,13.5,2.5
2,01/01/2020 12:57:13 AM,01/01/2020 01:22:15 AM,2,5.39,1,N,232,90,1,21.5,0.5,0.5,6.33,0,0.3,31.63,2.5
1,01/01/2020 12:26:06 AM,01/01/2020 12:31:51 AM,1,0.6,1,N,107,90,1,5.5,3,0.5,1.85,0,0.3,11.15,2.5
1,01/01/2020 12:39:07 AM,01/01/2020 12:49:46 AM,2,1.7,1,N,113,68,2,9,3,0.5,0,0,0.3,12.8,2.5
1,01/01/2020 12:54:14 AM,01/01/2020 01:23:21 AM,1,4,1,N,246,232,2,19.5,3,0.5,0,0,0.3,23.3,2.5
1,01/01/2020 12:07:48 AM,01/01/2020 12:15:57 AM,1,1.1,1,N,114,231,1,7.5,3,0.5,2.8,0,0.3,14.1,2.5
1,01/01/2020 12:18:43 AM,01/01/2020 12:22:53 AM,1,1,1,N,231,249,2,5.5,3,0.5,0,0,0.3,9.3,2.5
1,01/01/2020 12:31:59 AM,01/01/2020 12:58:22 AM,2,3.2,1,Y,68,143,1,17.5,3,0.5,0,0,0.3,21.3,2.5
2,01/01/2020 12:21:31 AM,01/01/2020 12:33:28 AM,1,1.57,1,N,237,142,1,9.5,0.5,0.5,2.66,0,0.3,15.96,2.5
2,01/01/2020 12:34:40 AM,01/01/2020 12:40:22 AM,1,1.11,1,N,142,239,1,6,0.5,0.5,1.96,0,0.3,11.76,2.5
2,01/01/2020 12:45:35 AM,01/01/2020 01:45:11 AM,2,37.61,5,N,239,265,2,144,0,0.5,0,10.5,0.3,157.8,2.5
2,01/01/2020 12:09:09 AM,01/01/2020 12:16:23 AM,1,1.08,1,N,237,229,1,6.5,0.5,0.5,2.06,0,0.3,12.36,2.5
1,01/01/2020 12:13:08 AM,01/01/2020 12:22:30 AM,0,0.9,1,N,114,211,2,6.5,3,0.5,0,0,0.3,10.3,2.5
1,01/01/2020 12:34:11 AM,01/01/2020 01:00:30 AM,0,3.2,1,N,114,229,2,17.5,3,0.5,0,0,0.3,21.3,2.5
2,01/01/2020 12:31:32 AM,01/01/2020 12:38:47 AM,1,0.91,1,N,163,162,2,6.5,0.5,0.5,0,0,0.3,10.3,2.5
2,01/01/2020 12:50:17 AM,01/01/2020 01:03:45 AM,1,2.64,1,N,107,140,1,11,0.5,0.5,2,0,0.3,16.8,2.5
2,12/31/2019 11:48:07 PM,12/31/2019 11:53:39 PM,1,0.88,1,N,41,41,2,6,0.5,0.5,0,0,0.3,7.3,0
1,01/01/2020 12:47:00 AM,01/01/2020 12:51:01 AM,1,0.8,1,N,229,170,1,5,3,0.5,1.75,0,0.3,10.55,2.5
2,01/01/2020 12:14:49 AM,01/01/2020 12:35:46 AM,1,4.31,1,N,113,97,2,17,0.5,0.5,0,0,0.3,20.8,2.5
2,01/01/2020 12:42:28 AM,01/01/2020 01:10:05 AM,1,13.21,1,N,144,244,1,37.5,0.5,0.5,3,0,0.3,44.3,2.5
2,01/01/2020 12:30:24 AM,01/01/2020 12:52:49 AM,1,4.28,1,N,234,236,1,17,0.5,0.5,4.16,0,0.3,24.96,2.5
2,01/01/2020 12:53:41 AM,01/01/2020 12:56:39 AM,1,1.22,1,N,236,237,1,5.5,0.5,0.5,2.32,0,0.3,11.62,2.5
2,01/01/2020 12:34:31 AM,01/01/2020 12:38:36 AM,1,0.97,1,N,262,140,1,5.5,0.5,0.5,3,0,0.3,12.3,2.5
2,01/01/2020 12:43:45 AM,01/01/2020 12:57:15 AM,1,5.95,1,N,262,7,1,18.5,0.5,0.5,3,6.12,0.3,31.42,2.5
2,01/01/2020 12:17:29 AM,01/01/2020 12:20:06 AM,2,0.77,1,N,263,140,1,4.5,0.5,0.5,1.66,0,0.3,9.96,2.5
2,01/01/2020 12:36:46 AM,01/01/2020 12:53:24 AM,3,2.74,1,N,161,79,1,12.5,0.5,0.5,4.08,0,0.3,20.38,2.5
2,01/01/2020 12:57:40 AM,01/01/2020 01:08:14 AM,3,1.33,1,N,79,164,1,8.5,0.5,0.5,2.46,0,0.3,14.76,2.5
1,01/01/2020 12:07:43 AM,01/01/2020 12:14:41 AM,1,1.3,1,N,238,143,1,7,3,0.5,2.15,0,0.3,12.95,2.5
1,01/01/2020 12:19:30 AM,01/01/2020 12:32:34 AM,1,2.4,1,N,143,141,1,11,3,0.5,2.95,0,0.3,17.75,2.5
1,01/01/2020 12:46:16 AM,01/01/2020 12:59:01 AM,2,2.1,1,N,262,239,1,10.5,3,0.5,2.85,0,0.3,17.15,2.5
1,01/01/2020 12:19:05 AM,01/01/2020 12:23:00 AM,4,0.5,1,N,158,125,1,5,3,0.5,2,0,0.3,10.8,2.5
1,01/01/2020 12:27:35 AM,01/01/2020 12:48:49 AM,2,4,1,N,158,143,1,17,3,0.5,4.15,0,0.3,24.95,2.5
1,01/01/2020 12:52:27 AM,01/01/2020 12:54:36 AM,2,0.3,1,N,239,239,1,3.5,3,0.5,1,0,0.3,8.3,2.5
1,01/01/2020 12:56:21 AM,01/01/2020 01:00:04 AM,1,0.7,1,N,239,238,1,5,3,0.5,1,0,0.3,9.8,2.5
1,01/01/2020 12:47:15 AM,01/01/2020 01:15:50 AM,1,5.5,1,N,90,74,2,22.5,3,0.5,0,0,0.3,26.3,2.5
2,01/01/2020 12:46:12 AM,01/01/2020 12:59:20 AM,1,2.2,1,N,114,162,1,10.5,0.5,0.5,2.86,0,0.3,17.16,2.5
2,01/01/2020 12:41:37 AM,01/01/2020 12:47:09 AM,1,1.06,1,N,229,170,1,6,0.5,0.5,1.96,0,0.3,11.76,2.5
1,01/01/2020 12:14:56 AM,01/01/2020 12:21:34 AM,1,1.2,1,N,79,107,1,6.5,3,0.5,5,0,0.3,15.3,2.5
1,01/01/2020 12:24:49 AM,01/01/2020 12:53:36 AM,2,4.4,1,N,107,43,2,20,3,0.5,0,0,0.3,23.8,2.5
1,01/01/2020 12:55:27 AM,01/01/2020 01:13:37 AM,1,1.7,1,N,43,161,2,12,3,0.5,0,0,0.3,15.8,2.5
2,01/01/2020 12:18:06 AM,01/01/2020 12:36:22 AM,2,2.13,1,N,113,233,1,13,0.5,0.5,3.36,0,0.3,20.16,2.5
2,01/01/2020 12:37:15 AM,01/01/2020 12:50:04 AM,1,2.39,1,N,233,262,2,11,0.5,0.5,0,0,0.3,14.8,2.5
1,01/01/2020 12:21:51 AM,01/01/2020 12:30:24 AM,1,1.1,1,N,234,224,1,7.5,3,0.5,2.25,0,0.3,13.55,2.5
1,01/01/2020 12:17:23 AM,01/01/2020 12:41:06 AM,1,5.1,1,N,125,239,1,20,3,0.5,1,0,0.3,24.8,2.5
1,01/01/2020 12:42:40 AM,01/01/2020 12:49:37 AM,1,2.1,1,N,239,166,2,8.5,3,0.5,0,0,0.3,12.3,2.5
1,01/01/2020 12:59:16 AM,01/01/2020 01:12:08 AM,1,3,1,N,238,42,2,12,3,0.5,0,0,0.3,15.8,2.5
2,01/01/2020 12:19:34 AM,01/01/2020 12:33:18 AM,2,4.27,1,N,140,90,1,15,0.5,0.5,3.76,0,0.3,22.56,2.5
2,01/01/2020 12:42:58 AM,01/01/2020 12:48:36 AM,1,0.67,1,N,249,125,2,5.5,0.5,0.5,0,0,0.3,9.3,2.5
2,01/01/2020 12:49:58 AM,01/01/2020 01:10:07 AM,1,3.85,1,N,125,229,1,16,0.5,0.5,2.97,0,0.3,22.77,2.5
1,01/01/2020 12:28:50 AM,01/01/2020 12:42:33 AM,2,3.1,1,N,257,62,1,12.5,0.5,0.5,2.76,0,0.3,16.56,0
2,01/01/2020 12:24:42 AM,01/01/2020 12:43:18 AM,1,2.97,1,N,144,229,2,13.5,0.5,0.5,0,0,0.3,17.3,2.5
2,01/01/2020 12:59:08 AM,01/01/2020 01:35:24 AM,1,6,1,N,234,42,2,25.5,0.5,0.5,0,0,0.3,29.3,2.5
2,01/01/2020 12:17:09 AM,01/01/2020 12:19:29 AM,1,0.23,1,N,234,234,1,3.5,0.5,0.5,1.46,0,0.3,8.76,2.5
2,01/01/2020 12:24:26 AM,01/01/2020 12:34:53 AM,1,1.54,1,N,234,148,1,8.5,0.5,0.5,3.69,0,0.3,15.99,2.5
2,01/01/2020 12:35:51 AM,01/01/2020 12:50:15 AM,1,2.41,1,N,148,158,1,11.5,0.5,0.5,3.06,0,0.3,18.36,2.5
2,01/01/2020 12:51:53 AM,01/01/2020 01:07:38 AM,1,2.33,1,N,158,170,1,12,0.5,0.5,3.95,0,0.3,19.75,2.5
2,01/01/2020 12:14:04 AM,01/01/2020 12:19:24 AM,1,0.67,1,N,164,170,1,5.5,0.5,0.5,1.86,0,0.3,11.16,2.5
2,01/01/2020 12:23:50 AM,01/01/2020 12:27:31 AM,1,0.52,1,N,170,164,2,4.5,0.5,0.5,0,0,0.3,8.3,2.5
2,01/01/2020 12:30:09 AM,01/01/2020 12:42:14 AM,1,2.2,1,N,164,211,1,10,0.5,0.5,1,0,0.3,14.8,2.5
2,01/01/2020 12:44:31 AM,01/01/2020 12:51:19 AM,1,0.8,1,N,211,231,1,6,0.5,0.5,2.94,0,0.3,12.74,2.5
2,01/01/2020 12:55:49 AM,01/01/2020 01:26:03 AM,1,6.51,1,N,125,198,2,26,0.5,0.5,0,0,0.3,29.8,2.5
2,01/01/2020 12:19:35 AM,01/01/2020 12:28:40 AM,2,1.56,1,N,79,211,1,8,0.5,0.5,2.36,0,0.3,14.16,2.5
2,01/01/2020 12:32:52 AM,01/01/2020 12:35:48 AM,2,0.46,1,N,211,144,1,4,0.5,0.5,1.56,0,0.3,9.36,2.5
2,01/01/2020 12:36:33 AM,01/01/2020 12:58:23 AM,1,3.94,1,N,144,189,1,18.5,0.5,0.5,4.46,0,0.3,26.76,2.5
2,01/01/2020 12:07:40 AM,01/01/2020 12:15:07 AM,1,1.82,1,N,238,41,2,8,0.5,0.5,0,0,0.3,9.3,0
2,01/01/2020 12:26:52 AM,01/01/2020 12:40:11 AM,1,1.99,1,N,142,229,1,10.5,0.5,0.5,2.86,0,0.3,17.16,2.5
2,01/01/2020 12:44:36 AM,01/01/2020 12:48:46 AM,2,1.6,1,N,229,262,1,6.5,0.5,0.5,2.06,0,0.3,12.36,2.5
1,01/01/2020 12:23:31 AM,01/01/2020 12:34:19 AM,2,3.1,1,N,170,263,1,11,3,0.5,3.7,0,0.3,18.5,2.5
1,01/01/2020 12:43:11 AM,01/01/2020 12:54:02 AM,2,1.8,1,N,237,170,2,9.5,3,0.5,0,0,0.3,13.3,2.5
1,01/01/2020 12:59:53 AM,01/01/2020 01:15:09 AM,2,3.5,1,N,170,239,2,13.5,3,0.5,0,0,0.3,17.3,2.5
1,01/01/2020 12:37:15 AM,01/01/2020 12:59:26 AM,2,2.3,1,N,234,232,1,15,3,0.5,0,0,0.3,18.8,2.5
2,01/01/2020 12:08:30 AM,01/01/2020 12:34:02 AM,2,6.4,1,N,249,236,1,23.5,0.5,0.5,5.46,0,0.3,32.76,2.5
2,01/01/2020 12:39:25 AM,01/01/2020 01:00:57 AM,3,5.52,1,N,263,68,1,20,0.5,0.5,5.95,0,0.3,29.75,2.5
2,01/01/2020 12:09:47 AM,01/01/2020 12:13:33 AM,1,1.19,1,N,229,236,2,5.5,0.5,0.5,0,0,0.3,9.3,2.5
2,01/01/2020 12:15:34 AM,01/01/2020 12:21:29 AM,1,1.23,1,N,237,229,1,6.5,0.5,0.5,10,0,0.3,20.3,2.5
2,01/01/2020 12:22:49 AM,01/01/2020 12:29:50 AM,1,1.21,1,N,229,237,1,7,0.5,0.5,2.16,0,0.3,12.96,2.5
2,01/01/2020 12:34:23 AM,01/01/2020 12:57:19 AM,1,4.24,1,N,237,148,1,17,0.5,0.5,4.16,0,0.3,24.96,2.5
1,01/01/2020 12:37:07 AM,01/01/2020 12:49:52 AM,1,2,1,N,170,79,1,10,3,0.5,2.75,0,0.3,16.55,2.5
1,01/01/2020 12:53:33 AM,01/01/2020 01:12:41 AM,1,4,1,N,79,262,1,16,3,0.5,3.95,0,0.3,23.75,2.5
2,01/01/2020 12:15:21 AM,01/01/2020 12:21:32 AM,1,1.21,1,N,238,143,1,6.5,0.5,0.5,2.06,0,0.3,12.36,2.5
2,01/01/2020 12:40:49 AM,01/01/2020 01:22:56 AM,1,6.49,1,N,48,179,1,30,0.5,0.5,8.45,0,0.3,42.25,2.5
2,01/01/2020 12:19:48 AM,01/01/2020 12:34:46 AM,1,2.44,1,N,164,148,1,11.5,0.5,0.5,2,0,0.3,17.3,2.5
2,01/01/2020 12:36:42 AM,01/01/2020 12:45:18 AM,1,1.61,1,N,148,137,1,8,0.5,0.5,3,0,0.3,14.8,2.5
2,01/01/2020 12:54:12 AM,01/01/2020 01:03:55 AM,1,1.85,1,N,107,229,1,8.5,0.5,0.5,2.46,0,0.3,14.76,2.5
1,01/01/2020 12:13:36 AM,01/01/2020 12:26:20 AM,2,1.7,1,N,161,234,2,10,3,0.5,0,0,0.3,13.8,2.5
1,01/01/2020 12:49:19 AM,01/01/2020 12:54:29 AM,1,0.6,1,N,170,170,1,5.5,3,0.5,1.85,0,0.3,11.15,2.5
1,01/01/2020 12:57:28 AM,01/01/2020 01:08:00 AM,1,1.5,1,Y,137,161,1,9,3,0.5,2.55,0,0.3,15.35,2.5
2,01/01/2020 12:03:40 AM,01/01/2020 12:10:01 AM,3,0.67,1,N,170,107,1,5,0.5,0.5,1.76,0,0.3,10.56,2.5
2,01/01/2020 12:46:50 AM,01/01/2020 01:03:57 AM,3,2.14,1,N,234,229,1,12,0.5,0.5,3.16,0,0.3,18.96,2.5
1,01/01/2020 12:02:25 AM,01/01/2020 12:08:26 AM,1,0.9,1,N,148,79,1,6,3,0.5,2,0,0.3,11.8,2.5
1,01/01/2020 12:20:34 AM,01/01/2020 12:42:28 AM,1,4.5,1,N,114,263,1,17.5,3,0.5,4.25,0,0.3,25.55,2.5
1,01/01/2020 12:46:05 AM,01/01/2020 01:07:21 AM,1,6.4,1,N,263,78,2,21.5,3,0.5,0,0,0.3,25.3,2.5
2,01/01/2020 12:16:11 AM,01/01/2020 12:22:34 AM,2,1.4,1,N,239,141,1,7,0.5,0.5,2.16,0,0.3,12.96,2.5
2,01/01/2020 12:35:33 AM,01/01/2020 12:43:35 AM,5,1.95,1,N,263,229,1,7.5,0.5,0.5,0,0,0.3,11.3,2.5
2,01/01/2020 12:22:58 AM,01/01/2020 12:27:02 AM,2,0.82,1,N,236,141,1,5,0.5,0.5,2.5,0,0.3,11.3,2.5
2,01/01/2020 12:28:41 AM,01/01/2020 12:46:21 AM,1,8.13,1,N,141,261,1,24,0.5,0.5,6.95,0,0.3,34.75,2.5
2,01/01/2020 12:49:57 AM,01/01/2020 01:08:27 AM,1,3.28,1,N,261,164,2,12,0.5,0.5,0,0,0.3,15.8,2.5
2,01/01/2020 12:23:56 AM,01/01/2020 12:31:13 AM,1,0.99,1,N,158,90,1,6.5,0.5,0.5,2.06,0,0.3,12.36,2.5
2,01/01/2020 12:42:53 AM,01/01/2020 12:59:15 AM,1,1.54,1,N,246,50,1,11,0.5,0.5,4.44,0,0.3,19.24,2.5
2,01/01/2020 12:15:56 AM,01/01/2020 12:49:35 AM,2,6.32,1,N,24,79,1,25.5,0.5,0.5,7.32,0,0.3,36.62,2.5
2,01/01/2020 12:53:44 AM,01/01/2020 12:58:29 AM,2,0.74,1,N,107,79,1,5,0.5,0.5,1.76,0,0.3,10.56,2.5
2,01/01/2020 12:07:51 AM,01/01/2020 12:24:36 AM,1,3.22,1,N,237,79,1,13,0.5,0.5,3.36,0,0.3,20.16,2.5
2,01/01/2020 12:27:34 AM,01/01/2020 12:41:35 AM,1,3.49,1,N,79,141,1,12.5,0.5,0.5,4.08,0,0.3,20.38,2.5
2,01/01/2020 12:56:41 AM,01/01/2020 01:05:49 AM,1,1.7,1,N,229,263,1,8,0.5,0.5,1,0,0.3,12.8,2.5
2,01/01/2020 12:14:43 AM,01/01/2020 12:32:43 AM,1,8.46,1,N,132,95,2,25.5,0.5,0.5,0,0,0.3,26.8,0
2,01/01/2020 12:55:46 AM,01/01/2020 01:03:43 AM,1,1.43,1,N,232,114,1,7,0.5,0.5,2.16,0,0.3,12.96,2.5
2,01/01/2020 12:18:32 AM,01/01/2020 12:28:43 AM,2,1.56,1,N,48,246,2,8.5,0.5,0.5,0,0,0.3,12.3,2.5
2,01/01/2020 12:36:09 AM,01/01/2020 12:45:46 AM,2,1.14,1,N,162,237,1,8,0.5,0.5,2.36,0,0.3,14.16,2.5
2,01/01/2020 12:47:40 AM,01/01/2020 01:11:09 AM,2,8.32,1,N,237,65,1,26.5,0.5,0.5,6.06,0,0.3,36.36,2.5
1,01/01/2020 12:32:33 AM,01/01/2020 12:43:08 AM,1,4.1,1,N,138,93,1,13.5,0.5,0.5,4.4,0,0.3,19.2,0
2,01/01/2020 12:14:33 AM,01/01/2020 12:20:05 AM,1,1.98,1,N,140,74,2,7.5,0.5,0.5,0,0,0.3,11.3,2.5
2,01/01/2020 12:27:48 AM,01/01/2020 12:45:03 AM,1,3.15,1,N,263,164,1,13.5,0.5,0.5,10,0,0.3,27.3,2.5
2,01/01/2020 12:48:07 AM,01/01/2020 01:02:51 AM,1,2.79,1,N,234,87,1,12,0.5,0.5,3.95,0,0.3,19.75,2.5
2,01/01/2020 12:05:23 AM,01/01/2020 12:18:58 AM,1,4.39,1,N,224,43,1,14.5,0.5,0.5,3.66,0,0.3,21.96,2.5
2,01/01/2020 12:23:06 AM,01/01/2020 12:27:11 AM,1,0.88,1,N,239,142,2,5,0.5,0.5,0,0,0.3,8.8,2.5
2,01/01/2020 12:35:18 AM,01/01/2020 12:44:01 AM,1,1.67,1,N,142,238,1,8,0.5,0.5,1,0,0.3,12.8,2.5
2,01/01/2020 12:45:19 AM,01/01/2020 12:55:14 AM,1,2.02,1,N,238,142,1,9,0.5,0.5,2.56,0,0.3,15.36,2.5
2,01/01/2020 12:10:49 AM,01/01/2020 12:22:13 AM,3,2,1,N,239,262,1,9.5,0.5,0.5,2.7,0,0.3,16,2.5
2,01/01/2020 12:27:47 AM,01/01/2020 12:39:33 AM,2,3.39,1,N,262,170,1,12.5,0.5,0.5,0.1,0,0.3,16.4,2.5
2,01/01/2020 12:41:26 AM,01/01/2020 12:52:09 AM,2,0.72,1,N,170,100,2,8,0.5,0.5,0,0,0.3,11.8,2.5
2,01/01/2020 12:59:45 AM,01/01/2020 01:14:31 AM,2,3.19,1,N,234,237,1,12.5,0.5,0.5,3.26,0,0.3,19.56,2.5
1,01/01/2020 12:47:36 AM,01/01/2020 12:54:11 AM,1,0.7,1,N,170,186,2,5.5,3,0.5,0,0,0.3,9.3,2.5
1,01/01/2020 12:55:07 AM,01/01/2020 01:20:58 AM,1,4.4,1,N,186,263,2,18.5,3,0.5,0,0,0.3,22.3,2.5
2,01/01/2020 12:22:14 AM,01/01/2020 12:57:07 AM,1,4.04,1,N,48,231,1,23.5,0.5,0.5,8.19,0,0.3,35.49,2.5
2,01/01/2020 12:59:08 AM,01/01/2020 01:07:09 AM,1,1.27,1,N,211,79,2,7,0.5,0.5,0,0,0.3,10.8,2.5
2,01/01/2020 12:49:41 AM,01/01/2020 01:11:42 AM,1,8.99,1,N,132,37,1,27.5,0.5,0.5,5.76,0,0.3,34.56,0
1,01/01/2020 12:47:22 AM,01/01/2020 12:59:09 AM,1,1,1,N,90,107,1,8.5,3,0.5,1,0,0.3,13.3,2.5
1,01/01/2020 12:17:58 AM,01/01/2020 12:25:58 AM,2,2,1,N,75,238,2,8.5,3,0.5,0,0,0.3,12.3,2.5
1,01/01/2020 12:30:12 AM,01/01/2020 12:42:38 AM,3,2.4,1,N,239,166,2,10.5,3,0.5,0,0,0.3,14.3,2.5
1,01/01/2020 12:44:35 AM,01/01/2020 12:59:29 AM,4,2.7,1,N,166,263,1,12.5,3,0.5,2.45,0,0.3,18.75,2.5
