frame,label
3056.0,5.0
3057.0,5.0
3058.0,5.0
3059.0,5.0
3060.0,5.0
3061.0,5.0
3062.0,5.0
3063.0,5.0
3064.0,5.0
3065.0,5.0
3066.0,5.0
3067.0,5.0
3068.0,5.0
3069.0,5.0
3070.0,5.0
4001.0,5.0
4002.0,5.0
4003.0,5.0
4004.0,5.0
4005.0,5.0
4006.0,5.0
4007.0,5.0
4008.0,5.0
4009.0,5.0
4010.0,5.0
4011.0,5.0
4012.0,5.0
4013.0,5.0
4014.0,5.0
4015.0,5.0
4016.0,5.0
4017.0,5.0
4018.0,5.0
4019.0,5.0
4020.0,5.0
4021.0,5.0
4022.0,5.0
4023.0,5.0
4024.0,5.0
4025.0,5.0
4026.0,5.0
4027.0,5.0
4028.0,5.0
4029.0,5.0
4030.0,5.0
4031.0,5.0
4032.0,5.0
4033.0,5.0
4034.0,5.0
4035.0,5.0
4036.0,5.0
4037.0,5.0
4038.0,5.0
4039.0,5.0
4040.0,5.0
4041.0,5.0
4042.0,5.0
4043.0,5.0
4044.0,5.0
4045.0,5.0
4046.0,5.0
4047.0,5.0
4048.0,5.0
4049.0,5.0
4050.0,5.0
4051.0,5.0
4052.0,5.0
4053.0,5.0
4054.0,5.0
4055.0,5.0
4056.0,5.0
4057.0,5.0
4058.0,5.0
4059.0,5.0
4060.0,5.0
4061.0,5.0
4062.0,5.0
4063.0,5.0
4064.0,5.0
4065.0,5.0
4066.0,5.0
4067.0,5.0
4068.0,5.0
4069.0,5.0
4070.0,5.0
5001.0,5.0
5002.0,5.0
5003.0,5.0
5004.0,5.0
5005.0,5.0
5006.0,5.0
5007.0,5.0
5008.0,5.0
5009.0,5.0
5010.0,5.0
5011.0,5.0
5012.0,5.0
5013.0,5.0
5014.0,5.0
5015.0,5.0
5016.0,5.0
5017.0,5.0
5018.0,5.0
5019.0,5.0
5020.0,5.0
5021.0,5.0
5022.0,5.0
5023.0,5.0
5024.0,5.0
5025.0,5.0
5026.0,5.0
5027.0,5.0
5028.0,5.0
5029.0,5.0
5030.0,5.0
5031.0,5.0
5032.0,5.0
5033.0,5.0
5034.0,5.0
5035.0,5.0
5036.0,5.0
5037.0,5.0
5038.0,5.0
5039.0,5.0
5040.0,5.0
5041.0,5.0
5042.0,5.0
5043.0,5.0
5044.0,5.0
5045.0,5.0
5046.0,5.0
5047.0,5.0
5048.0,5.0
5049.0,5.0
5050.0,5.0
5051.0,5.0
5052.0,5.0
5053.0,5.0
5054.0,5.0
5055.0,5.0
5056.0,5.0
5057.0,5.0
5058.0,5.0
5059.0,5.0
5060.0,5.0
5061.0,5.0
5062.0,5.0
5063.0,5.0
5065.0,5.0
5066.0,5.0
5067.0,5.0
5068.0,5.0
5069.0,5.0
5070.0,5.0
1001.0,6.0
1002.0,6.0
1003.0,6.0
1004.0,6.0
1005.0,6.0
1006.0,6.0
1007.0,6.0
1008.0,6.0
1009.0,6.0
1010.0,6.0
1011.0,6.0
1012.0,6.0
1013.0,6.0
1014.0,6.0
1015.0,6.0
1016.0,6.0
1017.0,6.0
1018.0,6.0
1019.0,6.0
1020.0,6.0
1021.0,6.0
1022.0,6.0
1023.0,6.0
1025.0,6.0
1026.0,6.0
1027.0,6.0
1028.0,6.0
1029.0,6.0
1030.0,6.0
1031.0,6.0
1032.0,6.0
1033.0,6.0
1034.0,6.0
1035.0,6.0
1036.0,6.0
1037.0,6.0
1038.0,6.0
1039.0,6.0
1040.0,6.0
1041.0,6.0
1042.0,6.0
1043.0,6.0
1044.0,6.0
1045.0,6.0
1046.0,6.0
1047.0,6.0
1048.0,6.0
1049.0,6.0
1050.0,6.0
1051.0,6.0
1052.0,6.0
1053.0,6.0
1054.0,6.0
1055.0,6.0
1056.0,6.0
1057.0,6.0
1058.0,6.0
1059.0,6.0
1060.0,6.0
1061.0,6.0
1062.0,6.0
1063.0,6.0
1064.0,6.0
1065.0,6.0
1066.0,6.0
1067.0,6.0
1068.0,6.0
1069.0,6.0
1070.0,6.0
2001.0,6.0
2002.0,6.0
2003.0,6.0
2004.0,6.0
2005.0,6.0
2006.0,6.0
2007.0,6.0
2008.0,6.0
2009.0,6.0
2010.0,6.0
2011.0,6.0
2012.0,6.0
2013.0,6.0
2014.0,6.0
2015.0,6.0
2016.0,6.0
2017.0,6.0
2018.0,6.0
2019.0,6.0
2020.0,6.0
2021.0,6.0
2022.0,6.0
2023.0,6.0
2024.0,6.0
2025.0,6.0
2026.0,6.0
2027.0,6.0
2028.0,6.0
2029.0,6.0
2030.0,6.0
2031.0,6.0
2032.0,6.0
2033.0,6.0
2034.0,6.0
2035.0,6.0
2036.0,6.0
2037.0,6.0
2038.0,6.0
2040.0,6.0
2041.0,6.0
2042.0,6.0
2043.0,6.0
2044.0,6.0
2046.0,6.0
2047.0,6.0
2048.0,6.0
2049.0,6.0
2050.0,6.0
2051.0,6.0
2052.0,6.0
2053.0,6.0
2054.0,6.0
2055.0,6.0
2056.0,6.0
2057.0,6.0
2058.0,6.0
2059.0,6.0
2060.0,6.0
2061.0,6.0
2062.0,6.0
2063.0,6.0
2064.0,6.0
2065.0,6.0
2066.0,6.0
2067.0,6.0
2068.0,6.0
2069.0,6.0
2070.0,6.0
3001.0,6.0
3002.0,6.0
3003.0,6.0
3005.0,6.0
3006.0,6.0
3007.0,6.0
3008.0,6.0
3009.0,6.0
3010.0,6.0
3011.0,6.0
3012.0,6.0
3013.0,6.0
3014.0,6.0
3015.0,6.0
3016.0,6.0
3017.0,6.0
3018.0,6.0
3019.0,6.0
3020.0,6.0
3021.0,6.0
3022.0,6.0
3023.0,6.0
3024.0,6.0
3025.0,6.0
3026.0,6.0
3027.0,6.0
3028.0,6.0
3029.0,6.0
3030.0,6.0
3031.0,6.0
3032.0,6.0
3033.0,6.0
3034.0,6.0
3035.0,6.0
3036.0,6.0
3037.0,6.0
3038.0,6.0
3039.0,6.0
3040.0,6.0
3041.0,6.0
3042.0,6.0
3043.0,6.0
3044.0,6.0
3045.0,6.0
3046.0,6.0
3047.0,6.0
3048.0,6.0
3049.0,6.0
3050.0,6.0
3051.0,6.0
3052.0,6.0
3053.0,6.0
3054.0,6.0
3056.0,6.0
3057.0,6.0
3058.0,6.0
3059.0,6.0
3060.0,6.0
3061.0,6.0
3062.0,6.0
3063.0,6.0
3064.0,6.0
3065.0,6.0
3066.0,6.0
3067.0,6.0
3068.0,6.0
3069.0,6.0
3070.0,6.0
4001.0,6.0
4002.0,6.0
4003.0,6.0
4004.0,6.0
4005.0,6.0
4006.0,6.0
4007.0,6.0
4008.0,6.0
4009.0,6.0
4010.0,6.0
4011.0,6.0
4012.0,6.0
4013.0,6.0
4014.0,6.0
4015.0,6.0
4016.0,6.0
4017.0,6.0
4018.0,6.0
4019.0,6.0
4020.0,6.0
4021.0,6.0
4022.0,6.0
4023.0,6.0
4024.0,6.0
4025.0,6.0
4026.0,6.0
4027.0,6.0
4028.0,6.0
4029.0,6.0
4030.0,6.0
4031.0,6.0
4032.0,6.0
4033.0,6.0
4034.0,6.0
4035.0,6.0
4036.0,6.0
4037.0,6.0
4038.0,6.0
4039.0,6.0
4040.0,6.0
4041.0,6.0
4042.0,6.0
4043.0,6.0
4044.0,6.0
4045.0,6.0
4046.0,6.0
4047.0,6.0
4048.0,6.0
4049.0,6.0
4050.0,6.0
4051.0,6.0
4052.0,6.0
4053.0,6.0
4054.0,6.0
4055.0,6.0
4056.0,6.0
4057.0,6.0
4058.0,6.0
4059.0,6.0
4060.0,6.0
4061.0,6.0
4062.0,6.0
4063.0,6.0
4064.0,6.0
4065.0,6.0
4066.0,6.0
4067.0,6.0
4068.0,6.0
4069.0,6.0
4070.0,6.0
5001.0,6.0
5002.0,6.0
5003.0,6.0
5004.0,6.0
5005.0,6.0
5006.0,6.0
5007.0,6.0
5008.0,6.0
5009.0,6.0
5010.0,6.0
5011.0,6.0
5012.0,6.0
5013.0,6.0
5014.0,6.0
5015.0,6.0
5016.0,6.0
5017.0,6.0
5018.0,6.0
5019.0,6.0
5020.0,6.0
5021.0,6.0
5022.0,6.0
5023.0,6.0
5024.0,6.0
5025.0,6.0
5026.0,6.0
5027.0,6.0
5028.0,6.0
5029.0,6.0
5030.0,6.0
5031.0,6.0
5032.0,6.0
5033.0,6.0
5034.0,6.0
5035.0,6.0
5036.0,6.0
5037.0,6.0
5038.0,6.0
5039.0,6.0
5040.0,6.0
5041.0,6.0
5042.0,6.0
5043.0,6.0
5044.0,6.0
5045.0,6.0
5046.0,6.0
5047.0,6.0
5048.0,6.0
5049.0,6.0
5050.0,6.0
5051.0,6.0
5052.0,6.0
5053.0,6.0
5054.0,6.0
5055.0,6.0
5056.0,6.0
5057.0,6.0
5058.0,6.0
5059.0,6.0
5060.0,6.0
5061.0,6.0
5062.0,6.0
5063.0,6.0
5064.0,6.0
5065.0,6.0
5066.0,6.0
5067.0,6.0
5068.0,6.0
5069.0,6.0
5070.0,6.0
